age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Private,134901,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1869,40,United-States,<=50K
36,Private,122195,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,75881,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,1,1884,40,United-States,<=50K
26,State-gov,101520,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,4,0,40,United-States,<=50K
56,Federal-gov,55253,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
25,Private,239252,Some-college,10,Never-married,Sales,Not-in-family,White,Male,2,0,50,United-States,<=50K
24,Private,248934,Some-college,10,Never-married,Sales,Own-child,Other,Male,2,0,40,United-States,<=50K
53,Private,157790,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,207398,Some-college,10,Never-married,Sales,Own-child,Black,Female,1,1695,40,United-States,<=50K
34,Private,139722,5th-6th,4,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
20,Private,300582,10th,5,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
45,Private,275543,Some-college,10,Divorced,Sales,Not-in-family,White,Male,1,0,40,United-States,<=50K
28,Self-emp-not-inc,227156,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,56,United-States,<=50K
40,Private,89848,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
48,Private,269040,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1746,40,United-States,>50K
54,Private,128015,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,2,0,40,United-States,<=50K
61,Local-gov,240849,Bachelors,13,Widowed,Exec-managerial,Not-in-family,Black,Female,1,1994,18,United-States,<=50K
24,Private,146952,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,2,0,10,United-States,<=50K
20,Private,118251,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
61,Self-emp-not-inc,168369,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
65,Private,186974,1st-4th,2,Widowed,Craft-repair,Not-in-family,White,Male,3,0,40,United-States,<=50K
18,?,35356,Some-college,10,Never-married,?,Not-in-family,White,Male,2,0,40,United-States,<=50K
27,Private,19075,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,34,United-States,<=50K
20,Private,260921,Assoc-voc,11,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,1,0,9,United-States,<=50K
58,Local-gov,46033,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States,<=50K
63,Private,103447,10th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
54,Self-emp-inc,56253,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
29,Private,291787,10th,6,Separated,Craft-repair,Not-in-family,Black,Male,0,0,49,United-States,<=50K
37,Private,85321,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
50,Self-emp-inc,101296,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,45,United-States,>50K
39,Private,69558,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,138214,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3546,0,49,United-States,>50K
34,Private,258156,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4333,0,57,United-States,<=50K
20,Private,210426,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
19,Private,290263,10th,7,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,<=50K
23,Private,86228,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,27826,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,117203,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,126169,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,United-States,<=50K
62,Private,44018,Some-college,10,Widowed,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
25,Private,226047,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,2,0,40,United-States,<=50K
28,Local-gov,99376,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,9,United-States,<=50K
37,Private,131622,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,49,United-States,>50K
28,Private,90371,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,34820,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
36,Private,331739,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,>50K
51,Private,84846,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
36,Private,280258,7th-8th,4,Divorced,Farming-fishing,Not-in-family,White,Male,1,0,49,Mexico,<=50K
29,Private,210149,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,Mexico,<=50K
33,Private,98634,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,122271,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K
29,Private,75656,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
21,Private,208423,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,22,United-States,<=50K
59,Private,134340,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
31,Private,129086,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3611,0,40,United-States,<=50K
28,Private,212047,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
50,Local-gov,149178,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,>50K
48,Private,77893,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
56,Private,217761,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Private,151345,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,?,129195,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,266005,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,50,United-States,<=50K
22,Private,187274,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,21,United-States,<=50K
44,Private,240063,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
32,Private,54550,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,1,0,44,United-States,<=50K
39,Private,147644,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
44,Private,46576,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
60,Private,112862,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,Private,247702,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,117943,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,40,United-States,<=50K
31,Private,97041,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,<=50K
32,Private,92349,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
32,Private,235932,Some-college,10,Divorced,Sales,Not-in-family,White,Male,1,0,40,United-States,<=50K
46,Private,226070,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Local-gov,96060,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
56,Self-emp-not-inc,88068,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,40,United-States,>50K
55,Self-emp-not-inc,38093,10th,6,Widowed,Farming-fishing,Not-in-family,White,Female,2,0,29,United-States,<=50K
48,Local-gov,96544,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Local-gov,220861,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,7530,0,40,United-States,<=50K
21,Private,198858,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,21,United-States,<=50K
60,?,310729,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,191708,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,14937,0,40,United-States,>50K
40,Private,93814,Some-college,10,Separated,Other-service,Unmarried,Black,Female,1,0,40,United-States,<=50K
33,Private,243519,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,268122,11th,7,Divorced,Farming-fishing,Not-in-family,White,Male,1,0,58,United-States,<=50K
19,Private,115676,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,81156,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,2033,40,United-States,<=50K
48,Private,215390,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,98615,11th,7,Never-married,Other-service,Not-in-family,White,Female,2725,0,15,United-States,<=50K
33,Private,129068,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3720,0,40,United-States,<=50K
20,Private,196626,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,7,United-States,<=50K
36,Private,34256,Bachelors,13,Divorced,Handlers-cleaners,Unmarried,White,Male,2,0,40,United-States,<=50K
36,Private,264795,HS-grad,9,Never-married,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
63,Private,255458,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,1,0,35,United-States,<=50K
24,Private,52127,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,3,0,45,United-States,<=50K
60,Private,175333,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,>50K
21,Private,121276,Assoc-voc,3,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,113680,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,27,United-States,<=50K
25,State-gov,366345,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,62948,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,49,United-States,<=50K
40,Private,90754,11th,7,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
32,Private,108091,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,State-gov,246352,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,2,0,40,United-States,<=50K
41,Self-emp-not-inc,285823,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
76,Private,41439,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,16,United-States,<=50K
23,Private,201631,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,223550,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2025,50,United-States,<=50K
38,Private,115140,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
67,Local-gov,43979,Bachelors,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,208063,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
53,Self-emp-inc,166350,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,186049,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,17,United-States,<=50K
34,Private,210520,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
41,Private,232128,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,40,United-States,<=50K
35,Self-emp-not-inc,118947,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
38,Local-gov,142979,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,7371,0,40,United-States,>50K
36,Federal-gov,107122,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
38,Private,105144,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
38,Local-gov,53509,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
46,State-gov,282410,Doctorate,16,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,57,United-States,<=50K
28,Local-gov,123631,Some-college,10,Never-married,Other-service,Unmarried,White,Female,3316,0,40,United-States,<=50K
24,Private,85668,Assoc-voc,11,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
51,Local-gov,204066,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,2,0,40,United-States,<=50K
23,Private,204365,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,14,United-States,<=50K
28,Private,297935,11th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
42,Private,209512,Bachelors,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1944,60,United-States,>50K
34,State-gov,73837,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7576,0,44,United-States,>50K
21,Private,249908,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Female,2,0,18,United-States,<=50K
46,Federal-gov,25908,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,40,United-States,<=50K
46,Private,248670,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
55,Private,79460,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,United-States,<=50K
37,State-gov,84938,10th,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,7,0,40,United-States,<=50K
38,Private,135484,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,70840,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
27,Private,267500,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,30,United-States,<=50K
36,Private,123302,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Private,87817,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
19,Private,95104,HS-grad,9,Never-married,Other-service,Own-child,White,Female,1,0,28,United-States,<=50K
21,Private,123927,HS-grad,9,Never-married,Other-service,Own-child,White,Female,2,1,20,United-States,<=50K
51,Private,122356,10th,7,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
60,Private,129699,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,5,United-States,<=50K
35,Private,197032,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,36,United-States,<=50K
40,Private,182219,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,1,0,40,United-States,<=50K
58,Private,175581,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,0,0,25,United-States,<=50K
26,Private,44581,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,43,United-States,<=50K
22,Self-emp-not-inc,271093,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,13,United-States,<=50K
30,Private,208485,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
42,Private,115469,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,58,United-States,>50K
27,Local-gov,229721,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Self-emp-inc,149938,Some-college,10,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,5,0,57,United-States,<=50K
29,Private,275058,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,1,0,40,United-States,<=50K
24,Federal-gov,237536,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,46,United-States,<=50K
45,Private,228782,7th-8th,4,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
29,Private,196965,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,1,0,40,United-States,<=50K
35,Private,197128,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Private,112029,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,126569,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,35,United-States,>50K
59,Private,135720,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,15053,0,40,Philippines,>50K
42,Private,34675,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
59,Self-emp-not-inc,173324,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,3,0,40,United-States,<=50K
65,?,44296,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,8,United-States,<=50K
26,Private,162791,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
21,Private,235096,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,21,United-States,<=50K
32,Private,50119,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2468,0,44,United-States,<=50K
29,Private,212812,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,1749,55,United-States,<=50K
19,Private,229384,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,<=50K
52,Private,101369,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,1,0,40,United-States,<=50K
40,Private,111353,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,33085,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,49,United-States,<=50K
31,Private,193413,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,1,0,40,United-States,<=50K
